artifact,type,name,version,purl
image,file,/usr/lib/python3/dist-packages/pyproj/_crs.pyx,,
image,file,/usr/lib/python3/dist-packages/pyproj/_geod.cpython-313-x86_64-linux-gnu.so,,
image,file,/usr/lib/python3/dist-packages/pyproj/_geod.pxd,,
image,file,/usr/lib/python3/dist-packages/pyproj/_geod.pyi,,
image,file,/usr/lib/python3/dist-packages/pyproj/_geod.pyx,,
image,file,/usr/lib/python3/dist-packages/pyproj/_network.cpython-313-x86_64-linux-gnu.so,,
image,file,/usr/lib/python3/dist-packages/pyproj/_network.pyi,,
image,file,/usr/lib/python3/dist-packages/pyproj/_network.pyx,,
image,file,/usr/lib/python3/dist-packages/pyproj/_show_versions.py,,
image,file,/usr/lib/python3/dist-packages/pyproj/_sync.cpython-313-x86_64-linux-gnu.so,,
image,file,/usr/lib/python3/dist-packages/pyproj/_sync.pyi,,
image,file,/usr/lib/python3/dist-packages/pyproj/_sync.pyx,,
image,file,/usr/lib/python3/dist-packages/pyproj/_transformer.cpython-313-x86_64-linux-gnu.so,,
image,file,/usr/lib/python3/dist-packages/pyproj/_transformer.pxd,,
image,file,/usr/lib/python3/dist-packages/pyproj/_transformer.pyi,,
image,file,/usr/lib/python3/dist-packages/pyproj/_transformer.pyx,,
image,file,/usr/lib/python3/dist-packages/pyproj/_version.cpython-313-x86_64-linux-gnu.so,,
image,file,/usr/lib/python3/dist-packages/pyproj/_version.pyi,,
image,file,/usr/lib/python3/dist-packages/pyproj/_version.pyx,,
image,file,/usr/lib/python3/dist-packages/pyproj/aoi.py,,
image,file,/usr/lib/python3/dist-packages/pyproj/base.pxi,,
image,file,/usr/lib/python3/dist-packages/pyproj/crs/__init__.py,,
image,file,/usr/lib/python3/dist-packages/pyproj/crs/_cf1x8.py,,
image,file,/usr/lib/python3/dist-packages/pyproj/crs/coordinate_operation.py,,
image,file,/usr/lib/python3/dist-packages/pyproj/crs/coordinate_system.py,,
image,file,/usr/lib/python3/dist-packages/pyproj/crs/crs.py,,
image,file,/usr/lib/python3/dist-packages/pyproj/crs/datum.py,,
image,file,/usr/lib/python3/dist-packages/pyproj/crs/enums.py,,
image,file,/usr/lib/python3/dist-packages/pyproj/database.cpython-313-x86_64-linux-gnu.so,,
image,file,/usr/lib/python3/dist-packages/pyproj/database.pyi,,
image,file,/usr/lib/python3/dist-packages/pyproj/database.pyx,,
image,file,/usr/lib/python3/dist-packages/pyproj/datadir.py,,
image,file,/usr/lib/python3/dist-packages/pyproj/enums.py,,
image,file,/usr/lib/python3/dist-packages/pyproj/exceptions.py,,
image,file,/usr/lib/python3/dist-packages/pyproj/geod.py,,
image,file,/usr/lib/python3/dist-packages/pyproj/list.cpython-313-x86_64-linux-gnu.so,,
image,file,/usr/lib/python3/dist-packages/pyproj/list.pyi,,
image,file,/usr/lib/python3/dist-packages/pyproj/list.pyx,,
image,file,/usr/lib/python3/dist-packages/pyproj/network.py,,
image,file,/usr/lib/python3/dist-packages/pyproj/proj.pxi,,
image,file,/usr/lib/python3/dist-packages/pyproj/proj.py,,
image,file,/usr/lib/python3/dist-packages/pyproj/py.typed,,
image,file,/usr/lib/python3/dist-packages/pyproj/sync.py,,
image,file,/usr/lib/python3/dist-packages/pyproj/transformer.py,,
image,file,/usr/lib/python3/dist-packages/pyproj/utils.py,,
image,file,/usr/lib/python3/dist-packages/python_dateutil-2.9.0.dist-info/INSTALLER,,
image,file,/usr/lib/python3/dist-packages/python_dateutil-2.9.0.dist-info/METADATA,,
image,file,/usr/lib/python3/dist-packages/python_dateutil-2.9.0.dist-info/WHEEL,,
image,file,/usr/lib/python3/dist-packages/python_dateutil-2.9.0.dist-info/top_level.txt,,
image,file,/usr/lib/python3/dist-packages/python_dateutil-2.9.0.dist-info/zip-safe,,
image,file,/usr/lib/python3/dist-packages/pytz-2025.2.egg-info/PKG-INFO,,
image,file,/usr/lib/python3/dist-packages/pytz-2025.2.egg-info/dependency_links.txt,,
image,file,/usr/lib/python3/dist-packages/pytz-2025.2.egg-info/top_level.txt,,
image,file,/usr/lib/python3/dist-packages/pytz-2025.2.egg-info/zip-safe,,
image,file,/usr/lib/python3/dist-packages/pytz/__init__.py,,
image,file,/usr/lib/python3/dist-packages/pytz/exceptions.py,,
image,file,/usr/lib/python3/dist-packages/pytz/lazy.py,,
image,file,/usr/lib/python3/dist-packages/pytz/locales/pytz.pot,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/__init__.py,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/exceptions.py,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/lazy.py,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/locales/pytz.pot,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/reference.py,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/tzfile.py,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/tzinfo.py,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Abidjan,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Accra,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Addis_Ababa,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Algiers,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Asmara,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Bamako,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Bangui,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Banjul,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Bissau,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Blantyre,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Brazzaville,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Bujumbura,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Cairo,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Casablanca,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Ceuta,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Conakry,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Dakar,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Dar_es_Salaam,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Djibouti,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Douala,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/El_Aaiun,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Freetown,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Gaborone,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Harare,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Johannesburg,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Juba,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Kampala,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Khartoum,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Kigali,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Kinshasa,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Lagos,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Libreville,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Lome,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Luanda,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Lubumbashi,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Lusaka,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Malabo,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Maputo,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Maseru,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Mbabane,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Mogadishu,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Monrovia,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Nairobi,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Ndjamena,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Niamey,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Nouakchott,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Ouagadougou,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Porto-Novo,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Sao_Tome,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Timbuktu,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Tripoli,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Tunis,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/Africa/Windhoek,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Adak,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Anchorage,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Anguilla,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Antigua,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Araguaina,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Argentina/Buenos_Aires,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Argentina/Catamarca,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Argentina/Cordoba,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Argentina/Jujuy,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Argentina/La_Rioja,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Argentina/Mendoza,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Argentina/Rio_Gallegos,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Argentina/Salta,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Argentina/San_Juan,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Argentina/San_Luis,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Argentina/Tucuman,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Argentina/Ushuaia,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Aruba,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Asuncion,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Atikokan,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Atka,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Bahia,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Bahia_Banderas,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Barbados,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Belem,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Belize,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Blanc-Sablon,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Boa_Vista,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Bogota,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Boise,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Cambridge_Bay,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Campo_Grande,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Cancun,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Caracas,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Cayenne,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Cayman,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Chicago,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Chihuahua,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Ciudad_Juarez,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Coral_Harbour,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Costa_Rica,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Coyhaique,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Creston,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Cuiaba,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Curacao,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Danmarkshavn,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Dawson,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Dawson_Creek,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Denver,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Detroit,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Dominica,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Edmonton,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Eirunepe,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/El_Salvador,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Ensenada,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Fort_Nelson,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Fortaleza,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Glace_Bay,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Goose_Bay,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Grand_Turk,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Grenada,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Guadeloupe,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Guatemala,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Guayaquil,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Guyana,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Halifax,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Havana,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Hermosillo,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Indiana/Indianapolis,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Indiana/Knox,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Indiana/Marengo,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Indiana/Petersburg,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Indiana/Tell_City,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Indiana/Vevay,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Indiana/Vincennes,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Indiana/Winamac,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Inuvik,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Iqaluit,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Jamaica,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Juneau,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Kentucky/Louisville,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Kentucky/Monticello,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Kralendijk,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/La_Paz,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Lima,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Los_Angeles,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Lower_Princes,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Maceio,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Managua,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Manaus,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Marigot,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Martinique,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Matamoros,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Mazatlan,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Menominee,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Merida,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Metlakatla,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Mexico_City,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Miquelon,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Moncton,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Monterrey,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Montevideo,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Montreal,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Montserrat,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Nassau,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/New_York,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Nipigon,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Nome,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/Noronha,,
image,file,/usr/lib/python3/dist-packages/pytz/pytz/zoneinfo/America/North_Dakota/Beulah,,
